date,open,high,low,close,volume
2024-10-29 01:41:10.192956,98.75,101.71258589238856,96.87952090082577,100.0,106250
2024-10-30 01:41:10.192956,100.0,101.80120885123644,95.49270668682186,96.1564350301073,115374
2024-10-31 01:41:10.192956,96.1564350301073,96.36220653582471,94.05960628651297,94.08767214398203,104431
2024-11-01 01:41:10.192956,94.08767214398203,96.81088554975967,92.81512616285912,93.10849454744898,98004
2024-11-02 01:41:10.192956,93.10849454744898,94.94979974264967,89.09481367035355,89.37581181580636,108039
2024-11-03 01:41:10.192956,89.37581181580636,93.27897951003231,89.02280755549693,91.5560572157772,102457
2024-11-04 01:41:10.192956,91.5560572157772,92.05704465725378,89.18592115083977,91.90041020725603,93622
2024-11-05 01:41:10.192956,91.90041020725603,92.94962012989888,89.38403428930351,91.70523082086675,92681
2024-11-06 01:41:10.192956,91.70523082086675,92.19689229394763,90.70594097719521,91.94238438892071,93128
2024-11-07 01:41:10.192956,91.94238438892071,94.0781237419415,88.45543915718066,88.70652912711898,104885
2024-11-08 01:41:10.192956,88.70652912711898,92.02904053982884,86.12909659459837,88.76925578384298,89082
2024-11-09 01:41:10.192956,88.76925578384298,89.41601939857627,87.10612550570903,87.53674990334662,93699
2024-11-10 01:41:10.192956,87.53674990334662,91.46030349854328,84.24218468865202,89.59097584102639,99862
2024-11-11 01:41:10.192956,89.59097584102639,93.24855988880408,87.00801798890261,91.21220582161705,99318
2024-11-12 01:41:10.192956,91.21220582161705,99.45630502198624,88.58312858115724,95.95659594444243,119678
2024-11-13 01:41:10.192956,95.95659594444243,98.86204555219747,93.3958596151342,96.11182206779222,96887
2024-11-14 01:41:10.192956,96.11182206779222,101.7344525066212,93.13149427520106,98.48013449972244,110321
2024-11-15 01:41:10.192956,98.48013449972244,98.83595603630464,97.12598950422885,97.56211593751316,102152
2024-11-16 01:41:10.192956,97.56211593751316,99.45036964575367,92.99226263847153,96.10225008081993,103401
2024-11-17 01:41:10.192956,96.10225008081993,98.2164058072362,94.31781001549194,95.38195472198547,98983
2024-11-18 01:41:10.192956,95.38195472198547,101.67611138665383,94.73824343019484,101.35061615772133,131193
2024-11-19 01:41:10.192956,101.35061615772133,106.72481900818723,98.96792406376821,104.61138711188849,120915
2024-11-20 01:41:10.192956,104.61138711188849,107.07323646268088,103.12918286192597,103.16297054930344,110405
