date,open,high,low,close,volume
2024-10-29 01:26:27.421156,99.25,100.1884590566018,97.75609346605566,100.0,103750
2024-10-30 01:26:27.421156,100.0,101.84096800588874,98.27797237160256,101.34423741671009,108065
2024-10-31 01:26:27.421156,101.34423741671009,102.7221768960536,97.50245633981092,98.65578208305051,112098
2024-11-01 01:26:27.421156,98.65578208305051,101.54792200633567,97.45293006404484,100.52816661447986,109890
2024-11-04 01:26:27.421156,100.52816661447986,100.98711834882076,98.99445763620034,100.09827890941587,102247
2024-11-05 01:26:27.421156,100.09827890941587,101.81765685545594,96.84721538922142,98.04151720339146,108325
2024-11-06 01:26:27.421156,98.04151720339146,99.88000372001653,97.20958207908342,99.03207075626658,103984
2024-11-07 01:26:27.421156,99.03207075626658,100.15363272991479,97.7175575953894,97.97150207762938,103274
2024-11-08 01:26:27.421156,97.97150207762938,99.95557207207943,97.22308569372484,98.6263987708949,101900
2024-11-11 01:26:27.421156,98.6263987708949,100.63271862467866,96.85510031917583,98.0781406514774,100819
2024-11-12 01:26:27.421156,98.0781406514774,98.56330988968891,95.19901225177068,96.172629217341,105700
2024-11-13 01:26:27.421156,96.172629217341,99.85450271848819,96.01663833518916,99.72875675770207,117509
2024-11-14 01:26:27.421156,99.72875675770207,102.69782998661375,98.00029404569894,101.22508888108138,108706
2024-11-15 01:26:27.421156,101.22508888108138,104.12098649501979,99.84151533984156,102.71666803889529,110174
2024-11-18 01:26:27.421156,102.71666803889529,103.6180096671835,100.72955044261954,102.89552902299089,103789
2024-11-19 01:26:27.421156,102.89552902299089,104.91536447240459,100.87825189099517,103.64764513604416,107408
2024-11-20 01:26:27.421156,103.64764513604416,105.61790450100501,101.5613255926932,104.00371247381257,105784
2024-11-21 01:26:27.421156,104.00371247381257,107.0737762713614,101.86504582806366,105.00142873261764,109990
2024-11-22 01:26:27.421156,105.00142873261764,105.44351381331359,103.02284227435979,105.3668383448793,107193
2024-11-25 01:26:27.421156,105.3668383448793,106.68049117254735,103.49410882461017,105.59106624508918,106712
2024-11-26 01:26:27.421156,105.59106624508918,109.41251780384684,104.88878561827782,107.4865729497895,116964
2024-11-27 01:26:27.421156,107.4865729497895,108.9980997492288,106.16961467776586,106.58131121965522,111107
2024-11-28 01:26:27.421156,106.58131121965522,109.75132684789929,105.16200269713339,107.96286818685836,114870
2024-11-29 01:26:27.421156,107.96286818685836,111.95148149927735,107.29536218161616,109.66821069742095,118194
2024-12-02 01:26:27.421156,109.66821069742095,110.5103708297753,108.68421224484436,110.24382345056326,113121
2024-12-03 01:26:27.421156,110.24382345056326,111.43450598437073,106.53060471687519,107.52451898366562,121121
2024-12-04 01:26:27.421156,107.52451898366562,109.7922715114466,104.72547851326132,106.1630995170448,112970
2024-12-05 01:26:27.421156,106.1630995170448,107.01789898085958,103.39575423583096,104.8984885740673,111221
2024-12-06 01:26:27.421156,104.8984885740673,105.9313410661104,102.79646937442399,105.1171066769405,106210
2024-12-09 01:26:27.421156,105.1171066769405,106.87107929260165,102.28304456948129,104.46270535594768,107734
2024-12-10 01:26:27.421156,104.46270535594768,106.2393465715419,102.57532127812296,105.46869330340517,110498
2024-12-11 01:26:27.421156,105.46869330340517,110.60819923857079,103.55754028311758,108.31940475290983,122572
2024-12-12 01:26:27.421156,108.31940475290983,109.55410490945259,105.62924025164278,107.40847065779643,111963
2024-12-13 01:26:27.421156,107.40847065779643,109.58529198031538,104.13234253799298,105.33997498150205,115682
2024-12-16 01:26:27.421156,105.33997498150205,108.23726489328142,103.58452554338533,107.2702719686817,116921
2024-12-17 01:26:27.421156,107.2702719686817,109.61780447992288,106.13742458644248,108.31025126301955,113510
2024-12-18 01:26:27.421156,108.31025126301955,109.67035146342003,105.61596023430803,105.83140158983062,118225
2024-12-19 01:26:27.421156,105.83140158983062,106.41807540967984,103.74739944194226,104.96415977776898,109300
2024-12-20 01:26:27.421156,104.96415977776898,105.33078295310035,104.25848726439135,105.00583264523722,105214
2024-12-23 01:26:27.421156,105.00583264523722,106.62767238829221,102.87251931485707,105.96725241159854,110774
2024-12-24 01:26:27.421156,105.96725241159854,108.86910976072723,105.07450173874477,106.93972148158383,111802
2024-12-25 01:26:27.421156,106.93972148158383,106.99695344374791,104.57218983471026,106.09516308410001,110317
2024-12-26 01:26:27.421156,106.09516308410001,109.17701606802319,105.82639956934295,107.35961879687602,113681
2024-12-27 01:26:27.421156,107.35961879687602,108.42506004284552,106.17610235161598,108.05047516487019,111504
2024-12-30 01:26:27.421156,108.05047516487019,109.0820222005813,106.36351782931264,108.92773951666244,113314
2024-12-31 01:26:27.421156,108.92773951666244,112.27899325732092,107.34618767999991,109.99259832366643,115316
2025-01-01 01:26:27.421156,109.99259832366643,110.69633583852908,106.99097423747803,109.11573722472403,113500
2025-01-02 01:26:27.421156,109.11573722472403,111.42124781986556,107.54018258592293,107.94306847819125,113806
2025-01-03 01:26:27.421156,107.94306847819125,110.19800077886508,105.72649898644677,108.43812809290428,110913
2025-01-06 01:26:27.421156,108.43812809290428,110.05691527615481,105.50299321740991,107.39452413183713,112612
2025-01-07 01:26:27.421156,107.39452413183713,109.47273471386552,103.54902742779508,105.49518034395352,114991
2025-01-08 01:26:27.421156,105.49518034395352,106.62776240594275,103.91592820556991,105.24045703635086,106514
2025-01-09 01:26:27.421156,105.24045703635086,108.37547739594818,105.22794966688181,108.35677081839681,123938
2025-01-10 01:26:27.421156,108.35677081839681,112.21338357583728,106.01905509816955,110.95860982517844,123967
2025-01-13 01:26:27.421156,110.95860982517844,114.53468867654418,110.16054329311343,113.42136672715326,125735
2025-01-14 01:26:27.421156,113.42136672715326,114.19697273296138,110.05728085749932,110.9816736694744,123180
2025-01-15 01:26:27.421156,110.9816736694744,111.95349655435004,108.56796038086915,110.81931099419371,111631
2025-01-16 01:26:27.421156,110.81931099419371,112.92225398223754,108.99768039321319,111.86429313498526,117089
2025-01-17 01:26:27.421156,111.86429313498526,112.57274910119911,110.79339336104398,112.3112866934802,114546
2025-01-20 01:26:27.421156,112.3112866934802,114.41673263645205,111.93656541360629,112.13516849249685,113015
2025-01-21 01:26:27.421156,112.13516849249685,114.29692325743886,109.57481620353471,110.97414293747299,116779
2025-01-22 01:26:27.421156,110.97414293747299,113.24984537115469,108.05613778612067,110.47873738616659,112955
2025-01-23 01:26:27.421156,110.47873738616659,111.93368843336305,107.12716459265621,109.12288332142695,115902
2025-01-24 01:26:27.421156,109.12288332142695,111.97389687984105,108.47974972415535,110.73344444034502,118786
2025-01-27 01:26:27.421156,110.73344444034502,111.08297934420334,110.36664122873522,110.92553777991286,111886
2025-01-28 01:26:27.421156,110.92553777991286,112.60354391961002,109.757089203577,110.98960120197108,111309
2025-01-29 01:26:27.421156,110.98960120197108,113.227216982721,107.52282715118626,109.46999535696499,117068
2025-01-30 01:26:27.421156,109.46999535696499,110.88066753557248,107.61659496662647,110.63918577710646,116485
2025-01-31 01:26:27.421156,110.63918577710646,112.35400362080838,109.19840085674171,110.31118269231601,111951
2025-02-03 01:26:27.421156,110.31118269231601,112.34208868735183,106.59080250134585,108.74190849721087,116588
2025-02-04 01:26:27.421156,108.74190849721087,111.89384375136096,108.17779399405184,111.07827151494088,122760
2025-02-05 01:26:27.421156,111.07827151494088,112.62227458589408,110.82771055400633,111.83872250570172,115640
2025-02-06 01:26:27.421156,111.83872250570172,112.46049202380105,109.46845289845213,111.51948887071879,113115
2025-02-07 01:26:27.421156,111.51948887071879,112.79752307706437,108.63023866100524,110.51619776761656,115532
2025-02-10 01:26:27.421156,110.51619776761656,112.78103830501503,108.1652334116981,110.49490664956532,110601
2025-02-11 01:26:27.421156,110.49490664956532,112.35423368323728,109.47252809643948,110.3481088637197,111082
2025-02-12 01:26:27.421156,110.3481088637197,112.75325992251352,108.03429028595731,112.64150008020995,124108
2025-02-13 01:26:27.421156,112.64150008020995,113.53608027510631,111.12863748433936,113.32373182433659,116734
2025-02-14 01:26:27.421156,113.32373182433659,118.36868406693642,111.4343379882532,116.69974271533503,133579
2025-02-17 01:26:27.421156,116.69974271533503,118.30557859273219,116.10199818553619,116.14230449406048,118929
2025-02-18 01:26:27.421156,116.14230449406048,120.80484275957915,115.08387589438321,118.70653755718394,131527
2025-02-19 01:26:27.421156,118.70653755718394,121.18636997482945,117.35485110502347,120.65433254082765,130393
2025-02-20 01:26:27.421156,120.65433254082765,122.88824395228686,118.82067768499242,120.50193656261392,121263
2025-02-21 01:26:27.421156,120.50193656261392,122.51054905150973,119.65706892214914,120.6755196161527,121543
2025-02-24 01:26:27.421156,120.6755196161527,123.45450866840254,119.31939723945895,123.44888581040703,137315
2025-02-25 01:26:27.421156,123.44888581040703,125.57708296404331,115.62686083175964,118.27078145949704,144161
2025-02-26 01:26:27.421156,118.27078145949704,119.48348085931757,116.65005422115664,116.76544891535387,124292
2025-02-27 01:26:27.421156,116.76544891535387,120.66695693150157,114.37031200975096,118.48471540486275,127081
2025-02-28 01:26:27.421156,118.48471540486275,120.01715599246583,113.47653453448636,115.63393794926763,129887
2025-03-03 01:26:27.421156,115.63393794926763,118.81260408211365,114.33276274927431,116.83326016613407,122829
2025-03-04 01:26:27.421156,116.83326016613407,120.60536059970812,114.528777525468,118.36039951101561,125996
2025-03-05 01:26:27.421156,118.36039951101561,118.99011892864834,114.48271103076728,116.25392395498886,126786
2025-03-06 01:26:27.421156,116.25392395498886,117.69672985209924,113.00477281570718,114.5435043047722,123095
2025-03-07 01:26:27.421156,114.5435043047722,116.68995938679582,112.48987050783188,116.30894238290776,125136
2025-03-10 01:26:27.421156,116.30894238290776,117.87046904028466,114.11997730626338,117.09388181139722,121018
2025-03-11 01:26:27.421156,117.09388181139722,121.13217599710622,115.97907587336891,119.51943218426786,131647
2025-03-12 01:26:27.421156,119.51943218426786,124.22868171578295,118.46474113611116,122.29704916226709,136185
2025-03-13 01:26:27.421156,122.29704916226709,125.03631062911452,120.73249255791175,122.7178300662732,124821
2025-03-14 01:26:27.421156,122.7178300662732,123.59510210372589,118.05358213821084,119.47907709083698,135672
2025-03-17 01:26:27.421156,119.47907709083698,121.46257977212169,118.34419689826,119.07530695905054,121094
2025-03-18 01:26:27.421156,119.07530695905054,120.92133089247483,116.14792338623187,117.73353223128014,124442
