date,open,high,low,close,volume
2024-10-29 01:41:10.192956,406.925,417.3021919110989,404.49292840799785,410.0,425374
2024-10-30 01:41:10.192956,410.0,420.1005771736813,405.7696657231089,414.6020078636713,437612
2024-10-31 01:41:10.192956,414.6020078636713,417.54429126855314,402.8644140340499,407.0341191444639,444873
2024-11-01 01:41:10.192956,407.0341191444639,409.30466280805643,396.96591948428966,403.9302348474487,419449
2024-11-04 01:41:10.192956,403.9302348474487,412.15663739989924,395.6242836308574,406.9312066552729,421936
2024-11-05 01:41:10.192956,406.9312066552729,412.29505250112766,402.71007466101867,411.1617934900774,432314
2024-11-06 01:41:10.192956,411.1617934900774,411.84676920721665,398.88493101285496,404.36527066037155,438347
2024-11-07 01:41:10.192956,404.36527066037155,412.60674885004244,398.02392507193576,409.8578018591828,437320
2024-11-08 01:41:10.192956,409.8578018591828,421.3828896924323,404.47302097293584,413.9348842648796,434320
2024-11-11 01:41:10.192956,413.9348842648796,421.3026748916616,399.0071100341533,404.4290133128878,451958
2024-11-12 01:41:10.192956,404.4290133128878,409.0839180085077,402.5118294415352,403.81484338598875,406885
2024-11-13 01:41:10.192956,403.81484338598875,404.9635820187994,391.76500860521816,399.71740563136984,420204
2024-11-14 01:41:10.192956,399.71740563136984,406.3789489438171,383.28327763245704,392.0242318625167,430490
2024-11-15 01:41:10.192956,392.0242318625167,396.67285426527894,389.2588435338244,395.8281484915338,414847
2024-11-18 01:41:10.192956,395.8281484915338,398.3660259726711,387.59984901286157,391.66803141126206,412468
2024-11-19 01:41:10.192956,391.66803141126206,398.89722853874736,386.36140216262334,390.6454521627731,395758
2024-11-20 01:41:10.192956,390.6454521627731,398.4116965161554,373.9567930189506,381.9277406732402,425516
2024-11-21 01:41:10.192956,381.9277406732402,390.20651812857636,369.3348361846336,375.3710727008246,408154
2024-11-22 01:41:10.192956,375.3710727008246,380.47904402212686,366.4249571728189,373.05774233658803,384624
2024-11-25 01:41:10.192956,373.05774233658803,379.07222116844076,367.81476214438726,367.9622833466956,393439
2024-11-26 01:41:10.192956,367.9622833466956,383.4893350719493,362.04323941714716,375.38759715400437,412514
2024-11-27 01:41:10.192956,375.38759715400437,378.48180549208024,366.48926578211467,369.51898913959235,398862
2024-11-28 01:41:10.192956,369.51898913959235,371.0048132047005,365.29802884026867,369.97381617034756,372247
2024-11-29 01:41:10.192956,369.97381617034756,373.4045721845421,359.42476473543064,366.44807548598783,384076
2024-12-02 01:41:10.192956,366.44807548598783,366.467487269041,357.90695144628194,363.2714831411365,379154
2024-12-03 01:41:10.192956,363.2714831411365,368.450165133672,353.6245163190889,356.4262630580527,390652
2024-12-04 01:41:10.192956,356.4262630580527,365.95990065262174,356.2627666292944,359.88337998365716,377168
2024-12-05 01:41:10.192956,359.88337998365716,363.51800802534274,356.75608775108986,361.071885880363,367014
2024-12-06 01:41:10.192956,361.071885880363,363.9668813819799,347.0298415678113,351.02112453136425,401274
2024-12-09 01:41:10.192956,351.02112453136425,361.49769157827865,347.66980877019034,353.58297606588326,366392
2024-12-10 01:41:10.192956,353.58297606588326,358.0059284236282,343.68197373128453,346.20311731065146,383102
2024-12-11 01:41:10.192956,346.20311731065146,353.87385373159196,341.4462517964458,344.59282207165217,352644
2024-12-12 01:41:10.192956,344.59282207165217,348.47265577441016,340.2046007980378,342.15312134660013,354351
2024-12-13 01:41:10.192956,342.15312134660013,354.43139637222515,341.3478439896959,348.3342099158248,379239
2024-12-16 01:41:10.192956,348.3342099158248,355.13365380190436,344.86475380580885,350.411124552504,360795
2024-12-17 01:41:10.192956,350.411124552504,355.8814134743746,347.5083723412463,353.5603958618627,369306
2024-12-18 01:41:10.192956,353.5603958618627,358.7497720414212,344.34405710672655,345.3856375311801,386259
2024-12-19 01:41:10.192956,345.3856375311801,354.02430591866596,340.07211334948505,346.5355441699988,352285
2024-12-20 01:41:10.192956,346.5355441699988,354.08652245726245,341.063080646758,343.47579961268974,358774
2024-12-23 01:41:10.192956,343.47579961268974,355.71320763287633,339.1828080438839,354.1797612969115,407699
2024-12-24 01:41:10.192956,354.1797612969115,357.2892990007273,337.2996320711996,339.59128441527344,412533
2024-12-25 01:41:10.192956,339.59128441527344,345.0084655448494,333.43864853513065,338.1368436175795,345409
2024-12-26 01:41:10.192956,338.1368436175795,347.9447108809744,337.55791813169304,344.03750901313146,373540
2024-12-27 01:41:10.192956,344.03750901313146,346.4700403873315,335.322164975134,338.95929823140324,364350
